player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Serge Ibaka,ibakase01,2022,1906,899,-3.791889618,-0.5452588886,-4.337148507,-3.641678147,-0.2828613588,-3.924539506,-3.988513214,-0.5211497612,-4.509662975,-0.7954617548,-0.6025240462,-0.1929377086,-4.120855014,0.08865456059,-4.032200454,0.1309482704
Andre Iguodala,iguodan01,2022,1374,664,0.1262986344,4.141880244,4.268178878,-2.536239609,4.592045907,2.055806298,-0.4373885565,4.428547347,3.991158791,2.259532103,2.385553974,-0.126021871,-0.2173473367,3.594407032,3.377059695,-0.3913625504
Joe Ingles,inglejo01,2022,2316,1122,-0.06195715918,-1.973379265,-2.035336424,-0.5866796607,2.955024447,2.368344786,-0.2131225884,-1.108270806,-1.321393394,0.8141290782,0.8141290782,0,0.001957716359,-1.384097395,-1.382139679,-0.448629021
Brandon Ingram,ingrabr01,2022,4290,2105,1.596486276,-1.901894738,-0.3054084625,3.089537882,1.931371835,5.020909717,2.012756378,-1.204599457,0.8081569211,3.862957466,2.898980308,0.9639771575,1.89384386,-1.876469507,0.01737435279,-0.005963951069
Kyrie Irving,irvinky01,2022,2628,1261,4.569735074,-1.133749396,3.435985678,5.679497481,0.3003870785,5.97988456,5.033585516,-0.8797503405,4.153835176,4.469098239,3.827550588,0.6415476513,5.857096963,0.07300124066,5.930098204,0.1661401466
Wes Iwundu,iwundwe01,2022,164,82,-2.555334537,-5.701689325,-8.257023861,0.8931323435,-3.151484474,-2.258352131,-2.019486025,-5.48892415,-7.508410175,-0.1956600911,-0.1956600911,0,-1.859789497,-4.313320587,-6.173110084,-1.715314663
Frank Jackson,jacksfr01,2022,2454,1164,-1.319874057,-2.840211727,-4.160085784,-2.156493604,-0.09539546175,-2.251889066,-1.487406349,-2.398259778,-3.885666128,-0.6773351427,-0.6773351427,0,-1.906666162,-2.437668022,-4.344334184,0.4290963671
Isaiah Jackson,jacksis01,2022,1161,541,-1.949208906,0.8713436581,-1.077865248,1.728807217,-1.271577571,0.4572296464,-1.294549995,0.5718540109,-0.7226959846,0.5662321612,0.5662321612,0,-0.7408883031,0.7300320127,-0.01085629049,1.19011272
Jaren Jackson Jr.,jacksja02,2022,5229,2458,-0.5733866609,2.160837993,1.587451332,1.410845667,2.505275951,3.916121618,-0.2397897348,2.320862309,2.081072574,6.161063544,4.840345392,1.320718153,0.2756994404,2.394114735,2.669814175,1.092716302
Josh Jackson,jacksjo02,2022,1735,830,-2.38689534,-0.4183820583,-2.805277398,-1.734116863,-2.083005656,-3.817122519,-2.32193111,-0.7424953823,-3.064426492,-0.1345591997,-0.1345591997,0,-2.287787786,-0.8686012101,-3.156388996,0.8284524017
Justin Jackson,jacksju01,2022,79,37,-2.130081157,1.660987435,-0.4690937218,-16.04430639,0.2877797148,-15.75652667,-5.208441818,1.456458863,-3.751982955,-0.01690254985,-0.01690254985,0,-4.841802216,-2.587832277,-7.429634493,-0.2673932886
Reggie Jackson,jacksre01,2022,4809,2337,-1.073916047,0.1379685115,-0.9359475356,-0.0573722273,-0.7168888047,-0.774261032,-0.9006622944,-0.05236129321,-0.9530235876,2.138605497,2.138605497,0,-0.3735221191,0.5192467771,0.1457246581,-0.1865395799
LeBron James,jamesle01,2022,4382,2084,4.66381997,0.6219955921,5.285815562,3.01713466,-2.177838108,0.8392965511,4.63728178,0.1045794051,4.741861185,7.98502873,7.98502873,0,4.468344109,-0.371050323,4.097293786,0.2417459673
DeJon Jarreau,jarrede01,2022,2,1,-3.516348499,5.794411208,2.278062709,58.80521919,6.280801287,65.08602048,9.341491758,6.261655338,15.6031471,0.009269276049,0.009269276049,0,5.657721582,-0.5816370934,5.076084489,-1.009232979
DaQuan Jeffries,jeffrda01,2022,20,9,0.6012796248,3.335594197,3.936873822,-8.973402494,-3.193397301,-12.1667998,-1.452228924,2.070355571,0.618126647,0.01524297975,0.01524297975,0,-3.044738509,0.7667330958,-2.278005413,-1.440540402
Ty Jerome,jeromty01,2022,1652,801,-0.3771126667,-0.900182052,-1.277294719,-3.581740631,5.915012687,2.333272056,-0.9463534611,0.4783515837,-0.4680018774,0.9273736143,0.9273736143,0,-1.769232752,-0.176110943,-1.945343695,-0.5587872933
Isaiah Joe,joeis01,2022,1298,624,-1.272304026,0.3492223982,-0.9230816281,-0.596238963,2.176452263,1.5802133,-1.225805427,0.741820505,-0.483984922,0.7212946934,0.6990184571,0.0222762363,-1.631497909,-0.1027811519,-1.734279061,-0.02774910648
Alize Johnson,johnsal02,2022,339,167,-2.289684823,-6.008568732,-8.298253555,-3.9573476,-5.110095697,-9.067443297,-2.770259712,-6.163358408,-8.93361812,-0.5436656745,-0.5436656745,0,-3.076901195,-5.52891669,-8.605817885,-0.5969693656
BJ Johnson,johnsbj01,2022,132,65,-1.126454425,0.228103182,-0.8983512429,1.71521249,-3.558348297,-1.843135806,-0.5308645861,-0.547166059,-1.078030645,0.05441328657,0.05441328657,0,-1.51984498,-2.499247878,-4.019092858,-1.865300451
Cameron Johnson,johnsca02,2022,4330,2050,1.644084303,1.802185213,3.446269516,-1.68812822,1.115981965,-0.5721462547,1.015752832,1.733141455,2.748894287,5.785034015,5.046781741,0.7382522741,0.5931156687,1.414576776,2.007692444,0.385538661
David Johnson,johnsda08,2022,5,2,2.871925754,12.360272,15.23219775,-33.22260724,4.043911932,-29.17869531,-4.557619962,11.3107196,6.753099637,0.00967154916,0.00967154916,0,-7.768257593,6.552037239,-1.216220353,-0.2620865799
James Johnson,johnsja01,2022,2448,1191,-1.748644871,-1.13863486,-2.887279731,-1.540997178,1.393242038,-0.1477551395,-1.830892035,-0.6649256369,-2.495817672,0.1535170432,0.1535170432,0,-1.509638938,-1.182570435,-2.692209373,-0.6062785156
Jalen Johnson,johnsja05,2022,282,129,-6.975678612,-2.752667479,-9.728346091,-7.298400612,2.853928707,-4.444471906,-7.512632618,-1.730837157,-9.243469775,-0.4300189316,-0.3473458762,-0.08267305536,-6.589495793,-4.348025261,-10.93752105,1.130858112
Joe Johnson,johnsjo02,2022,5,2,12.8125572,-10.00263856,2.809918645,-26.18952063,-75.13662451,-101.3261451,5.390516971,-24.31652234,-18.92600537,-0.0163631744,-0.0163631744,0,3.323720265,-16.43442773,-13.11070746,-0.8652951697
Keldon Johnson,johnske04,2022,5059,2392,0.7809087886,-0.3295384266,0.451370362,3.139871624,-0.596438619,2.543433005,1.314922376,-0.4112396937,0.903682682,4.456317095,4.456317095,0,1.311698465,-0.1276176994,1.184080765,-0.05901570546
Keon Johnson,johnske07,2022,1450,697,-5.354668198,-2.915415427,-8.270083625,-3.233882192,-4.688902579,-7.922784771,-5.162744973,-3.386393618,-8.549138592,-2.068130033,-2.068130033,0,-4.812627531,-2.870720216,-7.683347747,-0.362018156
Stanley Johnson,johnsst04,2022,2298,1094,-1.636142286,1.107401982,-0.5287403047,3.268744842,-3.71658465,-0.4478398083,-0.689669383,0.1875809317,-0.5020884513,1.248852332,1.248852332,0,-1.724651499,0.4164491089,-1.308202391,-0.4654090553
Tyler Johnson,johnsty01,2022,195,91,-4.424316894,1.238329782,-3.185987112,2.153959375,-3.643893696,-1.48993432,-3.310191675,0.294374898,-3.015816776,-0.01256840399,-0.01256840399,0,-2.650046467,0.4853457741,-2.164700693,-0.7557639742
Nikola Jokic,jokicni01,2022,5481,2647,8.443341981,6.293563588,14.73690557,6.824536038,3.397712171,10.22224821,8.520714776,6.05169604,14.57241082,23.90555449,22.69387209,1.211682403,8.961989384,5.602515095,14.56450448,2.058780004
Carlik Jones,jonesca03,2022,53,23,-9.946234576,7.377656038,-2.568578538,-21.59929506,-7.621307598,-29.22060266,-13.02795625,4.670530068,-8.357426177,-0.06124780576,-0.06124780576,0,-10.69931433,0.2016277528,-10.49768658,2.423112026
Damian Jones,jonesda03,2022,2130,1017,-0.7751443512,-1.485379883,-2.260524234,-1.878929184,-1.602153158,-3.481082341,-1.022503345,-1.514897226,-2.537400572,0.1104253235,0.1104253235,0,-1.418706974,-1.566846952,-2.985553926,0.1025621378
Derrick Jones Jr.,jonesde02,2022,2028,958,-0.8424458897,-0.2563719844,-1.098817874,0.8822679388,2.085544045,2.967811984,-0.5130639853,0.2421695553,-0.2708944301,1.203098479,1.401755088,-0.1986566086,-1.101403036,-0.2834326059,-1.384835641,-0.08875367767
Herbert Jones,joneshe01,2022,5256,2561,-1.703597872,2.477420487,0.7738226153,1.461710815,2.346096511,3.807807326,-1.159820363,2.614873485,1.455053122,5.540262487,4.820091826,0.7201706609,-1.233071713,3.193805887,1.960734174,0.2848097853
Jemerrio Jones,jonesje01,2022,32,15,1.987337607,-9.339172307,-7.3518347,-11.03796638,-9.675249456,-20.71321583,-0.5490518702,-9.902417819,-10.45146969,-0.05789377527,-0.05789377527,0,-1.340948172,-7.843526276,-9.184474447,-1.774030963
Kai Jones,joneska01,2022,136,63,-6.28944599,-5.719772519,-12.00921851,-10.74220059,3.220288438,-7.521912153,-7.637078776,-4.192913641,-11.82999242,-0.2948728484,-0.2948728484,0,-6.174901547,-6.470413428,-12.64531498,1.034203737
Mason Jones,jonesma05,2022,111,51,3.405647525,-7.473548669,-4.067901143,-5.722078609,11.81513785,6.093059239,1.73836248,-3.860308507,-2.121946028,0.01644017876,0.01644017876,0,-2.132707522,-4.029857545,-6.162565067,0.6002390761
Tre Jones,jonestr01,2022,2453,1148,0.741054009,2.521267685,3.262321694,-1.70227279,-1.03406152,-2.73633431,0.2804366886,1.935490388,2.215927077,2.878589553,2.878589553,0,-0.9759694939,1.332029228,0.3560597337,-1.031512103
Tyus Jones,jonesty01,2022,3819,1811,1.89476426,-1.116077632,0.7786866281,-0.9740953911,2.39773857,1.423643179,1.373547283,-0.5064428883,0.8671043951,3.309020731,3.132675838,0.1763448932,0.9567836099,-0.5551027547,0.4016808552,-1.210319628
DeAndre Jordan,jordade01,2022,1382,653,-3.228117214,-1.784645246,-5.012762459,-4.895242452,-2.869801228,-7.76504368,-3.768812608,-2.119151087,-5.887963695,-1.075287747,-0.8348641242,-0.2404236231,-3.796107175,-2.556137251,-6.352244426,-0.02395790305
Cory Joseph,josepco01,2022,3288,1600,-0.5988208919,-0.2885872236,-0.8874081155,0.3439380032,0.4164924783,0.7604304816,-0.39720473,-0.1260154983,-0.5232202283,1.799029929,1.799029929,0,-1.176056397,0.1994992275,-0.9765571699,-1.030687329
Georgios Kalaitzakis,kalaige01,2022,444,214,-5.530324464,-6.114753211,-11.64507768,-6.762553484,-8.037423115,-14.7999766,-6.033329392,-6.883508521,-12.91683791,-1.119507015,-1.119507015,0,-6.196709124,-5.149218162,-11.34592729,1.102377869
Frank Kaminsky,kaminfr01,2022,398,181,-1.071635714,9.012160183,7.940524469,-6.288389785,6.733473765,0.4450839795,-2.263730686,8.966868314,6.703137628,0.871528179,0.871528179,0,-3.337414454,8.213301754,4.875887301,-0.1641768271
Enes Freedom,kanteen01,2022,844,411,-1.297013024,2.829145782,1.532132758,0.9077517011,0.7442683522,1.652020053,-0.9341981587,2.429083452,1.494885293,0.8840873219,0.8840873219,0,-1.707986521,1.74686298,0.03887645935,-0.677682954
Luke Kennard,kennalu01,2022,3940,1919,1.392705413,-1.446167118,-0.05346170562,1.578779579,2.871727429,4.450507008,1.539114972,-0.667453428,0.8716615436,3.529662023,3.529662023,0,0.9179379417,-0.6001383305,0.3177996112,-0.4572179491
Braxton Key,keybr01,2022,421,197,-4.263860808,5.597218249,1.333357442,3.546084514,3.968144149,7.514228663,-2.835657472,5.62860996,2.792952488,0.5638381097,0.5638381097,0,-2.915209228,4.946325738,2.031116511,1.026114109
George King,kingge03,2022,41,19,-12.79533606,-3.636836861,-16.43217292,-15.99792001,-17.9970445,-33.9949645,-14.28661867,-6.934666032,-21.2212847,-0.1841205889,-0.1841205889,0,-12.30918434,-5.159749613,-17.46893395,2.828035965
Louis King,kinglo02,2022,227,104,-0.6951564156,0.4517062325,-0.2434501831,-4.212907926,-4.456484654,-8.66939258,-1.391700821,-0.4279534307,-1.819654252,0.04952659907,0.04952659907,0,-0.2869945009,-0.8066310239,-1.093625525,0.3275891747
Corey Kispert,kispeco01,2022,3697,1801,-0.9100778038,-2.02388108,-2.933958884,4.00972368,-1.999384782,2.010338898,0.07809704988,-2.11489418,-2.03679713,0.6508049651,0.6508049651,0,-0.6231025551,-2.364522897,-2.987625452,-0.6921633366
Maxi Kleber,klebima01,2022,3807,1907,-2.101362776,2.074238569,-0.02712420715,-1.028604509,1.763933625,0.7353291159,-2.030055586,2.10442001,0.07436442431,2.75744682,2.031808424,0.7256383961,-1.439232788,2.042917148,0.6036843604,-0.4941809218
Brandon Knight,knighbr03,2022,139,65,-0.3305015749,-1.065427673,-1.395929248,-5.690410286,3.719797562,-1.970612724,-1.49844282,-0.1473846418,-1.645827461,0.03693860488,0.03693860488,0,-1.932906126,-1.027392083,-2.960298209,0.8764625323
Nathan Knight,knighna01,2022,579,267,0.2153882932,0.7580736557,0.9734619489,-3.610964188,5.25849594,1.647531752,-0.6209969197,1.701133081,1.080136162,0.5250543677,0.5250543677,0,-0.3375779644,-0.0205147989,-0.3580927633,0.6325377349
Kevin Knox II,knoxke01,2022,497,231,-0.6066067325,-5.854119958,-6.46072669,-5.90854563,-3.309926316,-9.218471946,-1.767835929,-5.675863608,-7.443699537,-0.5486192468,-0.7680191935,0.2193999467,-0.7790681644,-6.790943262,-7.570011427,0.8275040183
John Konchar,konchjo01,2022,2857,1348,0.7706047779,0.4020520429,1.172656821,-1.782052735,1.38183152,-0.4002212153,0.2518346902,0.5808253854,0.8326600756,2.44859473,2.556647526,-0.1080527958,0.275640787,1.016437087,1.292077874,-0.4833202794
Furkan Korkmaz,korkmfu01,2022,3057,1475,-0.7865501117,-1.230615258,-2.01716537,-1.151412744,-0.1674423192,-1.318855063,-0.932925779,-1.093659219,-2.026584998,0.5442709203,0.4962926816,0.0479782387,-1.184222395,-1.697123804,-2.881346199,-0.1549962384
Luke Kornet,kornelu01,2022,262,122,1.56128877,1.676552428,3.237841198,7.459132207,1.290204756,8.749336963,2.829824028,1.532990149,4.362814177,0.441264476,0.4493082008,-0.008043724708,1.842328826,0.8428858984,2.685214724,-0.57415845
Vit Krejci,krejcvi01,2022,1452,690,-3.012745758,-2.819881953,-5.832627711,-1.862016076,-2.816223637,-4.678239713,-2.886735393,-2.967887108,-5.854622501,-1.088043317,-1.088043317,0,-4.099119909,-2.28905129,-6.388171199,-0.4485055778
Arnoldas Kulboka,kulboar01,2022,11,5,-6.743866861,-28.14509702,-34.88896388,-34.00203447,-22.42733804,-56.42937251,-12.8929882,-28.74215974,-41.63514794,-0.09922213236,-0.09922213236,0,-14.91141606,-20.83404069,-35.74545675,0.0263324318
Jonathan Kuminga,kuminjo01,2022,2763,1323,-2.477283629,-1.858731594,-4.336015224,-2.678356984,-1.570316648,-4.248673632,-2.691130927,-1.986995085,-4.678126012,-1.310753076,-0.9212150698,-0.3895380058,-1.889570666,-1.999463426,-3.889034092,0.363658038
Kyle Kuzma,kuzmaky01,2022,4543,2204,-1.725932983,-0.1369861081,-1.862919091,-1.467995544,-2.503004313,-3.970999856,-1.754856339,-0.61228031,-2.36713665,0.4307016062,0.4307016062,0,-1.354580875,-0.9532936349,-2.30787451,0.04160635537
Anthony Lamb,lamban01,2022,18,8,-7.947869756,0.9549586727,-6.992911083,-0.5292359633,16.24932513,15.72008916,-6.806764253,4.262697341,-2.544066911,0.0008322246531,0.0008322246531,0,-2.45399276,-0.6689411059,-3.122933866,-0.9889016819
Jeremy Lamb,lambje01,2022,1960,935,0.7050289739,-1.30524315,-0.6002141759,0.5885004574,1.316245554,1.904746012,0.7316732624,-0.7916468098,-0.05997354746,1.275457861,1.275457861,0,0.7511514096,-1.469600504,-0.7184490944,-0.511233691
Jock Landale,landajo01,2022,1268,589,-0.1739147175,-1.683140981,-1.857055699,-2.087688328,-0.2537338796,-2.341422208,-0.5818421609,-1.469916676,-2.051758837,0.21056351,0.21056351,0,-0.6735935012,-2.575229117,-3.248822619,0.3510585281
Romeo Langford,langfro01,2022,1591,771,-1.48371554,0.4798122422,-1.003903297,-5.074396232,1.921753939,-3.152642293,-2.335936795,0.7643708899,-1.571565905,0.459261155,0.459261155,0,-2.108021665,-0.003156406502,-2.111178071,-0.5484450021
Zach LaVine,lavinza01,2022,5141,2481,2.643992996,-2.39648621,0.2475067857,0.6412201193,-1.206104505,-0.564884386,2.359725953,-2.282752544,0.07697340904,3.588639255,3.462441511,0.1261977448,2.161253422,-2.363024542,-0.20177112,0.1043828821
Jake Layman,laymaja01,2022,507,231,-3.41379553,0.07756128869,-3.336234241,-2.933335163,-0.05578775821,-2.989122922,-3.556725357,0.05572739558,-3.500997961,-0.0888938415,-0.0888938415,0,-2.46967096,-2.165829085,-4.635500045,0.4339483073
Damion Lee,leeda03,2022,2879,1380,-2.179589518,0.3311644537,-1.848425064,-2.343735065,-0.673277628,-3.017012693,-2.363627477,0.08190709057,-2.281720386,0.3284589866,0.3859049721,-0.05744598541,-2.01209903,0.2789899746,-1.733109055,-0.5931531821
Saben Lee,leesa01,2022,1261,604,-1.712136407,0.4282220278,-1.283914379,-2.639713206,-1.501237128,-4.140950334,-1.938408482,0.09752198147,-1.840886501,0.2801236683,0.2801236683,0,-2.178885401,0.3370886039,-1.841796797,-0.01052130994
Alex Len,lenal01,2022,1327,620,-4.627207852,-1.385822412,-6.013030264,-0.77499899,-0.9131047805,-1.68810377,-4.081485621,-1.285341505,-5.366827126,-0.830983269,-0.830983269,0,-4.82798143,-1.064832572,-5.892814002,0.3887742036
Caris LeVert,leverca01,2022,3633,1781,0.67134028,-1.403703011,-0.7323627314,2.007696489,-3.146623973,-1.138927484,0.9822381675,-1.836573139,-0.8543349718,1.706180654,1.706180654,0,0.4258375688,-1.587803007,-1.161965438,-0.5869444029
Kira Lewis Jr.,lewiski01,2022,730,341,-2.023472792,-0.747307874,-2.770780666,-9.242945935,0.7952636685,-8.447682266,-3.630862593,-0.4434151542,-4.074277748,-0.2318876612,-0.2318876612,0,-2.731318668,-1.636686876,-4.368005544,0.6476886313
Scottie Lewis,lewissc01,2022,17,7,6.010525619,-0.2031249683,5.80740065,-11.40455427,-0.8739098344,-12.27846411,2.770451844,-0.3400255433,2.4304263,0.01866834796,0.01866834796,0,1.339281682,0.02990973744,1.36919142,0.9025181795
Damian Lillard,lillada01,2022,2186,1056,4.241353743,-1.693415572,2.547938171,2.10429832,-1.103867094,1.000431226,4.151001964,-1.620161798,2.530840165,2.866409561,2.866409561,0,4.689392686,-2.163773227,2.525619459,0.7467257978
Nassir Little,littlna01,2022,2232,1088,-0.2779464862,0.9494846714,0.6715381852,1.194230036,1.923305774,3.11753581,0.03770756149,1.275729745,1.313437307,2.249052743,2.249052743,0,0.1683858134,0.5615402334,0.7299260468,-0.290465024
Isaiah Livers,liveris01,2022,784,383,-1.58887749,-1.099715193,-2.688592683,3.718548692,-1.374892727,2.343655965,-0.5559707529,-1.199747093,-1.755717846,0.1936066729,0.1936066729,0,-2.444329052,-1.297407108,-3.74173616,-0.3513533244
Kevon Looney,looneke01,2022,4516,2180,-0.9193525875,3.067284444,2.147931857,3.558971446,-0.5166770354,3.04229441,-0.06436487994,2.415500501,2.351135621,5.703890427,3.763678841,1.940211586,-0.5309445687,2.983694106,2.452749537,-0.6660902553
Brook Lopez,lopezbr01,2022,1332,630,-2.279118021,4.973653293,2.694535272,-5.571732333,-0.2013109818,-5.773043315,-3.101666367,4.076600144,0.9749337775,1.202164794,0.8872531829,0.3149116109,-3.326138495,3.381826323,0.05568782868,0.1647158598
Robin Lopez,lopezro01,2022,1272,612,-2.866322321,-2.421922916,-5.288245236,-1.41192829,-0.6206133102,-2.0325416,-2.637807661,-2.172185995,-4.809993657,-0.6382992059,-0.6382992059,0,-4.473422347,-2.591976003,-7.06539835,-0.764640213
Didi Louzada,louzama01,2022,272,129,-5.286219296,-3.700023495,-8.986242791,-12.63414526,2.965175533,-9.668969728,-7.093954724,-2.441784633,-9.535739357,-0.4420242283,-0.4420242283,0,-6.617241498,-4.411553339,-11.02879484,-0.5809643227
Kevin Love,loveke01,2022,3468,1665,2.636052848,0.6632438527,3.299296701,-1.5713283,-0.8833662985,-2.454694598,1.929466557,0.3422521291,2.271718686,4.313017768,4.313017768,0,1.883288354,0.1085427326,1.991831087,1.105390601
Kyle Lowry,lowryky01,2022,4950,2428,1.938354638,0.9335040258,2.871858664,-0.02754385727,1.951957348,1.92441349,1.621001145,1.162018228,2.783019374,6.933985209,6.278764504,0.6552207047,1.993130941,1.751857544,3.744988485,0.9622972114
Gabriel Lundberg,lundbga01,2022,97,44,-1.822733727,0.3545493263,-1.468184401,10.57070832,4.111219085,14.6819274,0.6566752701,1.156914963,1.813590233,0.1031426596,0.1031426596,0,-0.2454327925,1.682299142,1.43686635,0.6789406368
Timothe Luwawu-Cabarrot,luwawti01,2022,1515,707,-1.634299796,-0.909842968,-2.544142764,-3.483814397,-1.076023874,-4.559838271,-2.164402224,-0.9766615614,-3.141063785,-0.1420006286,-0.09703144888,-0.04496917973,-2.407940873,-1.523776505,-3.931717378,0.3498233738
Trey Lyles,lylestr01,2022,3228,1537,-0.606174966,-1.427441423,-2.033616389,-0.1156176443,-1.77593369,-1.891551335,-0.4710466595,-1.547108502,-2.018155161,0.571830151,0.571830151,0,-0.7039560034,-1.765904044,-2.469860048,0.1121960506
Theo Maledon,maledth01,2022,1901,908,-3.126221362,-0.6418878736,-3.768109236,-2.253593291,-3.078406407,-5.331999698,-3.01845967,-1.168548644,-4.187008314,-0.6667572515,-0.6667572515,0,-3.336760937,-1.081351354,-4.418112291,0.1572020383
Sandro Mamukelashvili,mamuksa01,2022,852,407,-0.5416267043,-6.915933027,-7.457559731,-5.626544017,-6.146939243,-11.77348326,-1.653392008,-7.169896975,-8.823288982,-1.25635879,-1.25635879,0,-1.571785433,-6.912317704,-8.484103138,-0.3780988838
Terance Mann,mannte01,2022,4771,2317,-0.2922103355,0.2243111738,-0.06789916174,0.4281950574,2.310361912,2.73855697,-0.1381220123,0.6471638393,0.509041827,3.818417477,3.818417477,0,-0.6945563275,1.021116351,0.3265600233,-0.8878550587
Tre Mann,manntr01,2022,2862,1367,-2.031328994,-1.318553715,-3.349882709,-2.991288189,-1.51883366,-4.510121849,-2.233975542,-1.432108524,-3.666084066,-0.6375254984,-0.6375254984,0,-3.189471317,-1.568256823,-4.75772814,-0.2177634985
Boban Marjanovic,marjabo01,2022,280,134,-4.047660088,-1.213418314,-5.261078403,-3.251311648,5.869135115,2.617823467,-4.175708954,0.1145678506,-4.061141103,-0.08117181873,0.01267335675,-0.09384517548,-4.247803682,-0.6006955887,-4.84849927,0.5502490311
Lauri Markkanen,markkla01,2022,3823,1878,0.8452387824,-0.4337090807,0.4115297017,4.387483943,-2.292696603,2.09478734,1.6420295,-0.8889509676,0.7530785329,3.351907281,3.351907281,0,1.21862568,-0.0403949051,1.178230775,-0.1366653482
Naji Marshall,marshna01,2022,1681,791,-0.8356845213,0.6161614713,-0.21952305,-3.359781963,0.8968111655,-2.462970797,-1.415635649,0.726446267,-0.6891893816,0.8446721818,0.5954634401,0.2492087417,-1.666201441,-0.2866066785,-1.952808119,0.8394117277
Caleb Martin,martica02,2022,3246,1581,-0.7843779235,2.961074417,2.176696493,1.135941151,0.4178094151,1.553750566,-0.4613159213,2.548549611,2.08723369,3.893537713,3.690023807,0.2035139063,-0.4930908914,2.541127197,2.048036305,-0.1410721281
Cody Martin,martico01,2022,3908,1866,0.06971793929,1.515647841,1.58536578,1.337645265,-1.765387689,-0.4277424238,0.3198418259,0.9464651495,1.266306975,3.793804589,3.793804589,0,0.7001896636,1.421259942,2.121449606,-0.7807668231
Kelan Martin,martike03,2022,920,450,-2.103373438,-0.5689330719,-2.67230651,-4.045767521,0.4354365106,-3.61033101,-2.652173418,-0.361429521,-3.013602939,-0.05999973077,-0.05999973077,0,-1.796798161,-1.164953699,-2.961751861,-0.4273833543
Kenyon Martin Jr.,martike04,2022,3533,1656,-0.5838580768,-2.801899484,-3.385757561,1.206566636,-2.314692986,-1.108126349,-0.2073219744,-2.795675647,-3.002997622,-0.2128678511,-0.2128678511,0,-1.127401771,-4.104166281,-5.231568052,-0.4152588462
Garrison Mathews,mathega01,2022,3655,1712,0.5443576449,3.02483534,3.569192985,2.887922988,-3.389490163,-0.5015671751,1.089276874,1.947772444,3.037049319,5.080271235,5.080271235,0,0.7276448918,1.38400997,2.111654862,0.5045131743
Dakota Mathias,mathida01,2022,36,16,-0.4493608495,-5.307960721,-5.75732157,-23.82865946,6.056791936,-17.77186752,-5.399309138,-3.312865117,-8.712174255,-0.04911328925,-0.04911328925,0,-3.017284155,-3.209120311,-6.226404466,0.9099594223
Wesley Matthews,matthwe02,2022,2869,1347,-1.682932612,2.822218557,1.139285945,0.7536792617,3.027503565,3.781182827,-1.292151762,2.996706288,1.704554527,3.105203945,1.891500781,1.213703164,-1.98082661,2.246152181,0.265325571,-0.04562799503
Tyrese Maxey,maxeyty01,2022,6301,3135,1.508921474,-1.872056372,-0.363134898,0.197887128,0.3802879212,0.5781750492,1.300616638,-1.523845893,-0.2232292546,4.017994132,3.30533741,0.7126567219,1.00351853,-0.8958946533,0.1076238769,-1.217978969
Skylar Mays,mayssk01,2022,476,229,-1.381486128,-2.48780901,-3.869295137,-1.644811174,-4.339974516,-5.98478569,-1.558340218,-3.001747806,-4.560088025,-0.2148772102,-0.2781083927,0.0632311825,-1.782034236,-3.443143001,-5.225177238,-1.04296385
Miles McBride,mcbrimi01,2022,754,372,-2.258245997,0.7726594738,-1.485586523,2.418303869,4.247349562,6.665653432,-1.432686531,1.509197647,0.07651111612,0.5306841244,0.5306841244,0,-1.92181807,1.33203045,-0.5897876202,-1.075954572
Mac McClung,mccluma01,2022,56,25,-5.778655711,-7.39114931,-13.16980502,0.3973493522,7.69982085,8.097170202,-4.833314424,-4.685114526,-9.51842895,-0.08194085796,-0.08194085796,0,-4.098042017,-1.961102599,-6.059144615,2.414918273
CJ McCollum,mccolcj01,2022,4893,2379,3.097166907,-0.2252603798,2.871906527,2.084735773,-2.035258782,0.04947699074,3.11489157,-0.5767310271,2.538160543,6.426310314,5.77125549,0.6550548237,2.910432014,-0.4922899235,2.41814209,-0.1349484536
T.J. McConnell,mccontj01,2022,1378,652,-0.02847071104,0.9824117983,0.9539410872,-1.621561078,-0.04033464064,-1.661895719,-0.3640206992,0.8689561052,0.5049354061,1.078814224,1.078814224,0,-0.5831591017,0.6856012298,0.1024421282,-0.3640206699
Jalen McDaniels,mcdanja01,2022,1882,895,-1.074137869,0.3002590114,-0.773878858,-0.3642901,1.368571734,1.004281634,-1.017066797,0.5799010633,-0.4371657333,1.052512718,1.052512718,0,-0.4197032382,0.2594046128,-0.1602986254,-0.3403616389
Jaden McDaniels,mcdanja02,2022,4138,1933,-1.956133247,1.746992537,-0.2091407109,-2.71384116,2.247426905,-0.4664142549,-2.259979487,1.946144605,-0.3138348821,2.430457531,1.828092454,0.6023650775,-1.779219431,1.654486792,-0.1247326388,0.6481068637
Doug McDermott,mcderdo01,2022,2612,1223,-0.4409014047,-4.168890305,-4.609791709,1.280533969,-4.625235069,-3.344701101,-0.1111296049,-4.534228117,-4.645357722,-1.18789974,-1.18789974,0,-0.3079263814,-4.680014417,-4.987940798,0.4434779605
JaVale McGee,mcgeeja01,2022,2762,1305,0.5202401813,2.301359756,2.821599937,-1.850959306,-0.1999061927,-2.050865499,0.000613113779,1.819841662,1.820454776,3.055057155,2.947282432,0.107774723,-0.4114191837,1.72486303,1.313443847,0.5707525115
